YOB,Name,mFrequency,fFrequency,mForF
1953,Lynn,6,151,0.04
1954,Terry,34,27,1.259
1954,Kim,33,52,0.635
1954,Dale,32,33,0.97
1954,Lee,31,15,2.067
1954,Dana,27,15,1.8
1954,Robin,22,176,0.125
1954,Leslie,18,96,0.188
1954,Kerry,14,11,1.273
1954,Daryl,7,6,1.167
1954,Carmen,6,17,0.353
1954,Jan,6,28,0.214
1954,Noel,6,5,1.2
1954,Shawn,6,7,0.857
1954,Lynn,5,187,0.027
1955,Randy,36,6,6.0
1955,Terry,34,33,1.03
1955,Kim,31,122,0.254
1955,Lee,28,23,1.217
1955,Dale,26,23,1.13
1955,Dana,23,16,1.438
1955,Kerry,22,10,2.2
1955,Robin,16,238,0.067
1955,Leslie,11,95,0.116
1955,Jan,9,28,0.321
1955,Shawn,8,5,1.6
1955,Carmen,7,15,0.467
1955,Rene,6,5,1.2
1955,Jean,5,133,0.038
1955,Lynn,5,251,0.02
1955,Mary,5,773,0.006
1956,Michael,1198,6,199.667
1956,Lee,41,35,1.171
1956,Dale,27,21,1.286
1956,Dana,27,16,1.688
1956,Kim,24,222,0.108
1956,Terry,22,43,0.512
1956,Leslie,20,76,0.263
1956,Robin,20,179,0.112
1956,Rene,12,5,2.4
1956,Willie,12,5,2.4
1956,Kerry,11,15,0.733
1956,Jan,10,15,0.667
1956,Shawn,9,8,1.125
1956,Rory,8,5,1.6
1956,Carmen,7,30,0.233
1956,Leigh,7,8,0.875
1956,Pat,7,6,1.167
1956,Tracy,6,19,0.316
1957,Dale,41,33,1.242
1957,Lee,39,49,0.796
1957,Chris,38,17,2.235
1957,Terry,37,39,0.949
1957,Robin,23,239,0.096
1957,Kerry,22,16,1.375
1957,Dana,18,25,0.72
1957,Leslie,14,122,0.115
1957,Kim,13,202,0.064
1957,Shawn,13,10,1.3
1957,Daryl,11,5,2.2
1957,Carmen,9,27,0.333
1957,Kyle,9,6,1.5
1957,Pat,8,8,1.0
1957,Jan,7,24,0.292
1957,Marion,7,37,0.189
1957,Jean,5,121,0.041
1957,Kelly,5,8,0.625
1957,Leigh,5,10,0.5
1958,James,1046,5,209.2
1958,Dale,53,18,2.944
1958,Chris,50,9,5.556
1958,Lee,37,27,1.37
1958,Terry,32,53,0.604
1958,Dana,23,20,1.15
1958,Daryl,17,6,2.833
1958,Leslie,15,109,0.138
1958,Robin,15,206,0.073
1958,Carmen,12,19,0.632
1958,Pat,11,10,1.1
1958,Kerry,10,17,0.588
1958,Rene,10,7,1.429
1958,Tracy,9,27,0.333
1958,Kyle,8,6,1.333
1958,Jamie,6,16,0.375
1958,Kim,6,171,0.035
1958,Jan,5,24,0.208
1958,Mary,5,701,0.007
1959,Michael,1341,5,268.2
1959,Thomas,781,5,156.2
1959,Chris,59,12,4.917
1959,Dale,46,25,1.84
1959,Lee,38,33,1.152
1959,Terry,32,42,0.762
1959,Shawn,30,7,4.286
1959,Dana,29,22,1.318
1959,Rene,15,9,1.667
1959,Kyle,14,8,1.75
1959,Leslie,14,116,0.121
1959,Tracy,14,61,0.23
1959,Carmen,13,24,0.542
1959,Kerry,13,21,0.619
1959,Jamie,10,15,0.667
1959,Jan,9,16,0.562
1959,Kim,9,164,0.055
1959,Jean,8,115,0.07
1959,Robin,8,249,0.032
1959,Pat,7,8,0.875
1959,Jody,6,21,0.286
1959,Kelly,6,44,0.136
1959,Loren,6,5,1.2
1959,Mary,5,765,0.007
1960,Michael,1374,5,274.8
1960,Mark,932,6,155.333
1960,Jeffrey,456,6,76.0
1960,Charles,298,5,59.6
1960,Chris,87,21,4.143
1960,Dale,38,16,2.375
1960,Dana,28,34,0.824
1960,Lee,25,26,0.962
1960,Terry,23,51,0.451
1960,Leslie,18,71,0.254
1960,Tracy,17,89,0.191
1960,Kerry,15,14,1.071
1960,Kyle,14,7,2.0
1960,Rene,12,7,1.714
1960,Kelly,10,76,0.132
1960,Carmen,9,29,0.31
1960,Jan,9,23,0.391
1960,Kim,8,193,0.041
1960,Robin,8,299,0.027
1960,Jean,7,110,0.064
1960,Jody,7,31,0.226
1960,Pat,6,9,0.667
1960,Jamie,5,35,0.143
1960,Lisa,5,628,0.008
1961,Michael,1412,5,282.4
1961,John,1407,6,234.5
1961,David,1350,6,225.0
1961,Robert,1316,5,263.2
1961,William,758,6,126.333
1961,Daniel,417,5,83.4
1961,Chris,76,18,4.222
1961,Dale,45,16,2.812
1961,Shawn,43,10,4.3
1961,Dana,32,33,0.97
1961,Terry,29,36,0.806
1961,Lee,28,28,1.0
1961,Robin,26,325,0.08
1961,Tracy,23,95,0.242
1961,Angel,16,10,1.6
1961,Carmen,15,30,0.5
1961,Kerry,12,20,0.6
1961,Kim,12,166,0.072
1961,Kelly,10,74,0.135
1961,Rene,8,9,0.889
1961,Jan,7,12,0.583
1961,Jody,7,28,0.25
1961,Leslie,7,106,0.066
1961,Susan,6,731,0.008
1961,Leigh,5,21,0.238
1961,Marion,5,16,0.312
1962,John,1428,5,285.6
1962,Robert,1217,5,243.4
1962,Chris,62,9,6.889
1962,Shawn,49,10,4.9
1962,Dale,48,5,9.6
1962,Lee,33,26,1.269
1962,Dana,25,43,0.581
1962,Tracy,24,133,0.18
1962,Terry,23,42,0.548
1962,Kerry,16,21,0.762
1962,Kelly,11,114,0.096
1962,Leslie,11,99,0.111
1962,Robin,11,306,0.036
1962,Jan,7,14,0.5
1962,Jean,7,86,0.081
1962,Rene,7,7,1.0
1962,Carmen,6,28,0.214
1962,Jamie,6,29,0.207
1962,Mary,6,575,0.01
1963,John,1482,7,211.714
1963,Robert,1159,5,231.8
1963,Richard,740,5,148.0
1963,Chris,66,8,8.25
1963,Shawn,47,11,4.273
1963,Terry,43,37,1.162
1963,Bernard,32,5,6.4
1963,Dale,30,10,3.0
1963,Lee,30,22,1.364
1963,Dana,27,49,0.551
1963,Tracy,19,156,0.122
1963,Carmen,12,29,0.414
1963,Jamie,11,25,0.44
1963,Kerry,11,22,0.5
1963,Kelly,10,141,0.071
1963,Angel,9,7,1.286
1963,Leslie,9,113,0.08
1963,Rene,9,8,1.125
1963,Jody,8,25,0.32
1963,Robin,8,248,0.032
1963,Kim,7,166,0.042
1963,Jean,5,91,0.055
1963,Leigh,5,14,0.357
1963,Susan,5,715,0.007
1964,John,1514,7,216.286
1964,David,1193,6,198.833
1964,Scott,492,5,98.4
1964,Shawn,71,14,5.071
1964,Chris,42,11,3.818
1964,Dale,42,17,2.471
1964,Dana,31,56,0.554
1964,Lee,30,22,1.364
1964,Terry,29,39,0.744
1964,Kyle,24,5,4.8
1964,Tracy,20,194,0.103
1964,Kerry,17,21,0.81
1964,Jamie,12,17,0.706
1964,Carmen,11,29,0.379
1964,Daryl,10,5,2.0
1964,Robin,10,294,0.034
1964,Leslie,9,101,0.089
1964,Kris,8,12,0.667
1964,Rene,8,13,0.615
1964,Jaime,7,5,1.4
1964,Jody,7,23,0.304
1964,Kim,7,131,0.053
1964,Jean,5,75,0.067
1964,Kelly,5,132,0.038
1964,Stacy,5,31,0.161
1964,Tracey,5,88,0.057
1965,John,1314,5,262.8
1965,Robert,1113,6,185.5
1965,James,925,5,185.0
1965,Thomas,666,5,133.2
1965,William,653,6,108.833
1965,Shawn,71,14,5.071
1965,Chris,58,6,9.667
1965,Lee,44,25,1.76
1965,Dale,26,11,2.364
1965,Tracy,26,183,0.142
1965,Terry,24,19,1.263
1965,Dana,20,49,0.408
1965,Kerry,12,21,0.571
1965,Jamie,11,26,0.423
1965,Robin,10,223,0.045
1965,Kelly,9,117,0.077
1965,Rene,9,5,1.8
1965,Jody,8,26,0.308
1965,Leslie,8,85,0.094
1965,Carmen,7,43,0.163
1965,Jean,7,49,0.143
1965,Kim,6,199,0.03
1965,Lisa,6,1021,0.006
1965,Shannon,6,6,1.0
1966,John,1193,7,170.429
1966,Shawn,84,16,5.25
1966,Chris,53,7,7.571
1966,Lee,48,15,3.2
1966,Kyle,24,5,4.8
1966,Terry,20,25,0.8
1966,Dana,18,54,0.333
1966,Leslie,17,67,0.254
1966,Tracy,13,192,0.068
1966,Jody,12,28,0.429
1966,Kelly,12,183,0.066
1966,Noel,11,5,2.2
1966,Robin,10,180,0.056
1966,Kerry,9,21,0.429
1966,Carmen,6,42,0.143
1966,Jamie,6,18,0.333
1966,Kris,5,15,0.333
1966,Susan,5,484,0.01
1967,Michael,1360,11,123.636
1967,James,837,6,139.5
1967,Richard,586,5,117.2
1967,Mark,562,6,93.667
1967,Joseph,508,6,84.667
1967,Shawn,76,15,5.067
1967,Chris,55,10,5.5
1967,Lee,32,22,1.455
1967,Dale,27,6,4.5
1967,Dana,19,49,0.388
1967,Kelly,19,174,0.109
1967,Terry,15,22,0.682
1967,Jody,13,17,0.765
1967,Jamie,11,13,0.846
1967,Stacy,11,45,0.244
1967,Kris,10,11,0.909
1967,Tracy,10,177,0.056
1967,Leslie,9,74,0.122
1967,Jean,7,41,0.171
1967,Kerry,7,25,0.28
1967,Stacey,7,76,0.092
1968,Michael,1337,7,191.0
1968,Joseph,511,5,102.2
1968,Shawn,85,20,4.25
1968,Chris,41,8,5.125
1968,Lee,36,18,2.0
1968,Dana,24,59,0.407
1968,Terry,23,26,0.885
1968,Noel,14,5,2.8
1968,Jamie,13,23,0.565
1968,Kerry,13,31,0.419
1968,Kelly,11,277,0.04
1968,Tracy,8,199,0.04
1968,Jody,7,20,0.35
1968,Stacy,6,57,0.105
1968,Carmen,5,48,0.104
1968,Jan,5,5,1.0
1968,Jean,5,37,0.135
1968,Leslie,5,59,0.085
1968,Robin,5,122,0.041
1969,Michael,1349,9,149.889
1969,Robert,939,8,117.375
1969,Richard,521,5,104.2
1969,Shawn,116,9,12.889
1969,Chris,50,5,10.0
1969,Lee,37,21,1.762
1969,Kyle,25,6,4.167
1969,Daryl,21,8,2.625
1969,Jamie,19,33,0.576
1969,Terry,19,28,0.679
1969,Dale,16,7,2.286
1969,Dana,16,85,0.188
1969,Jody,11,26,0.423
1969,Shannon,11,61,0.18
1969,Stacey,10,100,0.1
1969,Jean,9,34,0.265
1969,Kelly,9,264,0.034
1969,Jessie,7,5,1.4
1969,Tracy,7,208,0.034
1969,Cameron,6,6,1.0
1969,Kerry,6,49,0.122
1969,Leigh,6,17,0.353
1969,Leslie,6,75,0.08
1969,Loren,5,5,1.0
1970,John,920,8,115.0
1970,Scott,486,6,81.0
1970,Shawn,121,19,6.368
1970,Kyle,44,5,8.8
1970,Jamie,33,30,1.1
1970,Angel,32,12,2.667
1970,Lee,25,13,1.923
1970,Chris,22,9,2.444
1970,Terry,21,17,1.235
1970,Dana,20,87,0.23
1970,Noel,17,6,2.833
1970,Jody,15,37,0.405
1970,Kelly,13,229,0.057
1970,Tracy,11,282,0.039
1970,Shannon,8,114,0.07
1970,Jean,7,40,0.175
1970,Stacey,7,133,0.053
1970,Carmen,5,39,0.128
1970,Courtney,5,14,0.357
1970,Kerry,5,37,0.135
1971,Michael,1142,6,190.333
1971,John,776,5,155.2
1971,Shawn,136,12,11.333
1971,Kyle,41,7,5.857
1971,Angel,36,8,4.5
1971,Jamie,33,30,1.1
1971,Shaun,25,5,5.0
1971,Dana,21,89,0.236
1971,Lee,21,7,3.0
1971,Dale,20,8,2.5
1971,Jody,17,28,0.607
1971,Shannon,14,126,0.111
1971,Kelly,13,185,0.07
1971,Terry,13,13,1.0
1971,Tracy,10,203,0.049
1971,Jaime,9,5,1.8
1971,Jean,7,37,0.189
1971,Kerry,6,54,0.111
1971,Andrea,5,113,0.044
1971,Carmen,5,29,0.172
1971,Jennifer,5,1008,0.005
1971,Leslie,5,67,0.075
1972,Michael,967,6,161.167
1972,William,383,5,76.6
1972,Shawn,118,10,11.8
1972,Jamie,39,18,2.167
1972,Angel,34,13,2.615
1972,Shane,33,5,6.6
1972,Lee,30,11,2.727
1972,Dana,23,60,0.383
1972,Shannon,17,113,0.15
1972,Terry,15,12,1.25
1972,Jody,13,20,0.65
1972,Tracy,8,127,0.063
1972,Casey,5,7,0.714
1972,Erin,5,64,0.078
1972,Jean,5,30,0.167
1972,Kris,5,5,1.0
1973,Michael,992,5,198.4
1973,Shawn,114,12,9.5
1973,Angel,37,15,2.467
1973,Jamie,37,21,1.762
1973,Corey,27,5,5.4
1973,Lee,22,11,2.0
1973,Dana,21,58,0.362
1973,Terry,14,6,2.333
1973,Shannon,13,110,0.118
1973,Jody,10,21,0.476
1973,Kerry,7,39,0.179
1973,Leslie,7,37,0.189
1973,Rene,6,5,1.2
1973,Tracy,6,144,0.042
1973,Jennifer,5,959,0.005
1973,Kelly,5,153,0.033
1973,Tracey,5,43,0.116
1974,Michael,848,8,106.0
1974,Shawn,116,9,12.889
1974,Jamie,45,20,2.25
1974,Lee,30,5,6.0
1974,Dana,24,58,0.414
1974,Casey,11,8,1.375
1974,Jaime,10,7,1.429
1974,Shannon,9,126,0.071
1974,Jody,8,19,0.421
1974,Nakia,6,10,0.6
1974,Nicola,5,8,0.625
1974,Rene,5,8,0.625
1974,Terry,5,7,0.714
1975,John,467,7,66.714
1975,Jamie,60,32,1.875
1975,Corey,37,9,4.111
1975,Angel,31,5,6.2
1975,Dana,19,45,0.422
1975,Lee,18,6,3.0
1975,Cory,11,5,2.2
1975,Jaime,11,19,0.579
1975,Casey,10,6,1.667
1975,Alexis,9,12,0.75
1975,Kelly,9,174,0.052
1975,Shannon,9,106,0.085
1975,Terry,8,9,0.889
1975,Nicola,6,5,1.2
1975,Courtney,5,42,0.119
1975,Jody,5,16,0.312
1975,Kerry,5,40,0.125
1976,Michael,950,6,158.333
1976,John,394,5,78.8
1976,Jamie,57,103,0.553
1976,Corey,35,6,5.833
1976,Angel,27,9,3.0
1976,Dana,20,59,0.339
1976,Jaime,17,153,0.111
1976,Casey,15,5,3.0
1976,Cory,15,5,3.0
1976,Terry,8,6,1.333
1976,Alexis,7,13,0.538
1976,Kelly,7,175,0.04
1976,Erin,6,147,0.041
1976,Jennifer,6,837,0.007
1976,Shannon,6,135,0.044
1976,Brooke,5,19,0.263
1976,Jody,5,31,0.161
1977,Michael,947,6,157.833
1977,David,512,5,102.4
1977,Ryan,195,5,39.0
1977,Shawn,98,5,19.6
1977,Jesse,77,5,15.4
1977,Corey,46,6,7.667
1977,Angel,45,7,6.429
1977,Jamie,33,102,0.324
1977,Cory,22,5,4.4
1977,Casey,12,9,1.333
1977,Jaime,12,96,0.125
1977,Lee,12,8,1.5
1977,Devon,11,8,1.375
1977,Alexis,10,14,0.714
1977,Dana,9,42,0.214
1977,Courtney,8,63,0.127
1977,Jody,8,8,1.0
1977,Terry,8,5,1.6
1977,Ashley,7,20,0.35
1977,Shannon,5,147,0.034
1978,Michael,994,13,76.462
1978,Robert,393,6,65.5
1978,Ryan,223,5,44.6
1978,Thomas,213,5,42.6
1978,Kyle,57,8,7.125
1978,Corey,43,6,7.167
1978,Angel,32,6,5.333
1978,Jamie,32,83,0.386
1978,Lee,29,5,5.8
1978,Jaime,20,78,0.256
1978,Alexis,13,16,0.812
1978,Dana,12,50,0.24
1978,Casey,7,13,0.538
1978,Shannon,6,123,0.049
1978,Courtney,5,45,0.111
1978,Jean,5,14,0.357
1978,Kai,5,5,1.0
1979,Michael,1073,5,214.6
1979,David,537,8,67.125
1979,Robert,421,5,84.2
1979,Jesse,77,5,15.4
1979,Kyle,53,5,10.6
1979,Jamie,45,85,0.529
1979,Angel,35,10,3.5
1979,Corey,33,9,3.667
1979,Lee,19,5,3.8
1979,Cory,16,5,3.2
1979,Alexis,15,18,0.833
1979,Dana,15,51,0.294
1979,Jaime,12,53,0.226
1979,Devin,11,5,2.2
1979,Devon,11,6,1.833
1979,Casey,10,16,0.625
1979,Courtney,9,64,0.141
1979,Shannon,8,118,0.068
1979,Leslie,7,25,0.28
1979,Jessie,6,12,0.5
1979,Robin,5,28,0.179
1980,Jason,581,6,96.833
1980,David,557,5,111.4
1980,Joseph,410,5,82.0
1980,Ryan,286,7,40.857
1980,Jesse,86,5,17.2
1980,Kyle,67,6,11.167
1980,Angel,51,7,7.286
1980,Corey,42,12,3.5
1980,Jordan,24,9,2.667
1980,Lee,23,8,2.875
1980,Cory,21,5,4.2
1980,Jamie,21,72,0.292
1980,Casey,15,12,1.25
1980,Alexis,14,19,0.737
1980,Dana,14,65,0.215
1980,Morgan,14,17,0.824
1980,Courtney,12,65,0.185
1980,Devon,9,8,1.125
1980,Jaime,7,31,0.226
1980,Leslie,6,34,0.176
1980,Robin,6,41,0.146
1980,Kelly,5,200,0.025
1981,Michael,1089,8,136.125
1981,Jason,549,5,109.8
1981,Daniel,419,6,69.833
1981,James,408,6,68.0
1981,Brian,382,5,76.4
1981,Joseph,380,7,54.286
1981,Ryan,323,11,29.364
1981,Justin,286,5,57.2
1981,Jesse,144,10,14.4
1981,Kyle,68,10,6.8
1981,Angel,46,10,4.6
1981,Jamie,29,99,0.293
1981,Casey,21,26,0.808
1981,Lee,21,8,2.625
1981,Alexis,18,29,0.621
1981,Morgan,15,26,0.577
1981,Devon,9,8,1.125
1981,Jessie,8,26,0.308
1981,Taylor,8,5,1.6
1981,Jaime,7,33,0.212
1981,Dana,6,50,0.12
1981,Jean,6,9,0.667
1981,Shannon,6,115,0.052
1982,Michael,1051,9,116.778
1982,Jason,492,5,98.4
1982,James,441,5,88.2
1982,Ryan,357,5,71.4
1982,Kyle,105,5,21.0
1982,Jesse,92,13,7.077
1982,Brett,49,6,8.167
1982,Jordan,47,10,4.7
1982,Angel,45,5,9.0
1982,Alexis,23,40,0.575
1982,Jamie,19,112,0.17
1982,Morgan,14,17,0.824
1982,Kelly,12,209,0.057
1982,Dana,11,62,0.177
1982,Jaime,11,49,0.224
1982,Taylor,11,14,0.786
1982,Casey,10,16,0.625
1982,Devin,8,6,1.333
1982,Devon,7,6,1.167
1982,Erin,6,212,0.028
1982,Kerry,5,26,0.192
1983,Michael,1069,7,152.714
1983,Christopher,828,5,165.6
1983,Daniel,534,5,106.8
1983,Ryan,410,9,45.556
1983,Jeffrey,289,6,48.167
1983,Kyle,153,15,10.2
1983,Jesse,92,5,18.4
1983,Corey,42,9,4.667
1983,Jordan,38,6,6.333
1983,Angel,35,6,5.833
1983,Alexis,27,44,0.614
1983,Jamie,19,121,0.157
1983,Devon,13,5,2.6
1983,Taylor,13,12,1.083
1983,Casey,12,27,0.444
1983,Courtney,12,80,0.15
1983,Dana,12,57,0.211
1983,Jaime,10,37,0.27
1983,Lee,10,6,1.667
1983,Ashley,8,280,0.029
1983,Morgan,8,28,0.286
1983,Noel,8,6,1.333
1983,Ariel,5,10,0.5
1984,Michael,1160,8,145.0
1984,Matthew,778,6,129.667
1984,James,409,8,51.125
1984,Ryan,388,11,35.273
1984,Kyle,154,12,12.833
1984,Alexander,113,7,16.143
1984,Jesse,85,7,12.143
1984,Shawn,57,5,11.4
1984,Angel,48,9,5.333
1984,Corey,44,12,3.667
1984,Christian,27,5,5.4
1984,Devon,19,12,1.583
1984,Alexis,18,55,0.327
1984,Jamie,17,92,0.185
1984,Lee,17,5,3.4
1984,Casey,16,28,0.571
1984,Taylor,15,18,0.833
1984,Dana,10,53,0.189
1984,Jaime,9,37,0.243
1984,Jessie,8,11,0.727
1984,Jessica,6,565,0.011
1984,Courtney,5,89,0.056
1984,Jennifer,5,651,0.008
1985,Michael,1098,7,156.857
1985,Christopher,867,5,173.4
1985,David,569,6,94.833
1985,James,417,6,69.5
1985,Ryan,394,7,56.286
1985,Jeffrey,255,6,42.5
1985,Kyle,207,12,17.25
1985,Alexander,158,5,31.6
1985,Jesse,90,9,10.0
1985,Jordan,65,12,5.417
1985,Angel,48,10,4.8
1985,Lee,29,5,5.8
1985,Alexis,27,42,0.643
1985,Casey,23,26,0.885
1985,Taylor,22,17,1.294
1985,Jamie,20,110,0.182
1985,Cory,18,6,3.0
1985,Morgan,10,23,0.435
1985,Cameron,9,5,1.8
1985,Devon,9,9,1.0
1985,Noel,9,6,1.5
1985,Ariel,7,7,1.0
1985,Jaime,6,35,0.171
1985,Jessie,6,23,0.261
1986,Michael,1155,7,165.0
1986,Ryan,421,7,60.143
1986,Brian,342,6,57.0
1986,Kyle,292,6,48.667
1986,Alexander,214,7,30.571
1986,Jesse,95,5,19.0
1986,Jordan,69,19,3.632
1986,Corey,56,13,4.308
1986,Cory,29,5,5.8
1986,Alexis,26,33,0.788
1986,Casey,25,38,0.658
1986,Devin,23,6,3.833
1986,Devon,21,5,4.2
1986,Jamie,21,118,0.178
1986,Taylor,21,26,0.808
1986,Dana,11,45,0.244
1986,Jaime,9,33,0.273
1986,Morgan,7,31,0.226
1986,Jessie,6,15,0.4
1986,Ariel,5,9,0.556
1986,Courtney,5,108,0.046
1986,Robin,5,17,0.294
1986,Shannon,5,120,0.042
1987,Michael,1185,10,118.5
1987,Ryan,480,5,96.0
1987,Anthony,338,5,67.6
1987,Jonathan,331,5,66.2
1987,Kyle,311,9,34.556
1987,Jesse,91,6,15.167
1987,Jordan,68,19,3.579
1987,Corey,58,10,5.8
1987,Angel,54,11,4.909
1987,Christian,44,5,8.8
1987,Taylor,33,32,1.031
1987,Devin,28,7,4.0
1987,Casey,26,50,0.52
1987,Alexis,21,32,0.656
1987,Jamie,18,83,0.217
1987,Devon,16,6,2.667
1987,Dana,13,55,0.236
1987,Jaime,13,17,0.765
1987,Courtney,8,111,0.072
1987,Kendall,8,9,0.889
1987,Morgan,8,35,0.229
1987,Baby,7,5,1.4
1987,Jean,7,5,1.4
1987,Jessie,7,17,0.412
1987,Avery,6,5,1.2
1987,Dominique,6,27,0.222
1987,Jessica,5,765,0.007
1987,Sarah,5,440,0.011
1987,Tracy,5,16,0.312
1988,Michael,1152,8,144.0
1988,Christopher,844,5,168.8
1988,Daniel,633,6,105.5
1988,John,483,5,96.6
1988,Joseph,471,5,94.2
1988,Ryan,452,10,45.2
1988,Thomas,332,5,66.4
1988,Kyle,301,5,60.2
1988,Alexander,246,9,27.333
1988,Tyler,157,6,26.167
1988,Corey,80,9,8.889
1988,Jordan,75,17,4.412
1988,Angel,56,11,5.091
1988,Taylor,38,33,1.152
1988,Devon,35,12,2.917
1988,Devin,31,7,4.429
1988,Casey,28,40,0.7
1988,Jamie,25,89,0.281
1988,Logan,20,5,4.0
1988,Lee,17,7,2.429
1988,Dana,15,53,0.283
1988,Alexis,14,42,0.333
1988,Morgan,11,41,0.268
1988,Courtney,9,127,0.071
